"TIME","GEO","UNIT","ICCS","Value","Flag and Footnotes"
"2002","Turquie","Nombre","Total","438714",""
"2002","Turquie","Nombre","Homicide intentionnel","5394",""
"2002","Turquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","94920",""
"2002","Turquie","Nombre","Vol qualifié","3943",""
"2002","Turquie","Nombre","Cambriolage de locaux résidentiels privés","29149",""
"2003","Belgique","Nombre","Total","1007783",""
"2003","Belgique","Nombre","Homicide intentionnel","229",""
"2003","Belgique","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","108573",""
"2003","Belgique","Nombre","Vol qualifié","27986",""
"2003","Belgique","Nombre","Cambriolage de locaux résidentiels privés","63994",""
"2003","Bulgarie","Nombre","Total","143921",""
"2003","Bulgarie","Nombre","Homicide intentionnel","247",""
"2003","Bulgarie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","12796",""
"2003","Bulgarie","Nombre","Vol qualifié","4933",""
"2003","Bulgarie","Nombre","Cambriolage de locaux résidentiels privés","28210",""
"2003","Tchéquie","Nombre","Total","357740",""
"2003","Tchéquie","Nombre","Homicide intentionnel","161",""
"2003","Tchéquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","22763",""
"2003","Tchéquie","Nombre","Vol qualifié","5443",""
"2003","Tchéquie","Nombre","Cambriolage de locaux résidentiels privés","12164",""
"2003","Danemark","Nombre","Total","486174",""
"2003","Danemark","Nombre","Homicide intentionnel","82",""
"2003","Danemark","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","19213",""
"2003","Danemark","Nombre","Vol qualifié","5884",""
"2003","Danemark","Nombre","Cambriolage de locaux résidentiels privés","33879",""
"2003","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Total","6572135",""
"2003","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Homicide intentionnel","859",""
"2003","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","204124",""
"2003","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Vol qualifié","59782",""
"2003","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Cambriolage de locaux résidentiels privés","123280",""
"2003","Estonie","Nombre","Total","53595",""
"2003","Estonie","Nombre","Homicide intentionnel","147",""
"2003","Estonie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","2411",""
"2003","Estonie","Nombre","Vol qualifié","1885",""
"2003","Estonie","Nombre","Cambriolage de locaux résidentiels privés","6495",""
"2003","Irlande","Nombre","Total","103462",""
"2003","Irlande","Nombre","Homicide intentionnel","52",""
"2003","Irlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","9955",""
"2003","Irlande","Nombre","Vol qualifié","2894",""
"2003","Irlande","Nombre","Cambriolage de locaux résidentiels privés","16436",""
"2003","Grèce","Nombre","Total","441839",""
"2003","Grèce","Nombre","Homicide intentionnel","116",""
"2003","Grèce","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","10140",""
"2003","Grèce","Nombre","Vol qualifié","2083",""
"2003","Grèce","Nombre","Cambriolage de locaux résidentiels privés","31181",""
"2003","Espagne","Nombre","Total","2144155",""
"2003","Espagne","Nombre","Homicide intentionnel","587",""
"2003","Espagne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","109798",""
"2003","Espagne","Nombre","Vol qualifié","92980",""
"2003","Espagne","Nombre","Cambriolage de locaux résidentiels privés","88128",""
"2003","France","Nombre","Total","3974694",""
"2003","France","Nombre","Homicide intentionnel","987",""
"2003","France","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","292658",""
"2003","France","Nombre","Vol qualifié","125286",""
"2003","France","Nombre","Cambriolage de locaux résidentiels privés","216797",""
"2003","France (métropolitaine)","Nombre","Total","3974694",""
"2003","France (métropolitaine)","Nombre","Homicide intentionnel","987",""
"2003","France (métropolitaine)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","292658",""
"2003","France (métropolitaine)","Nombre","Vol qualifié","125286",""
"2003","France (métropolitaine)","Nombre","Cambriolage de locaux résidentiels privés","216797",""
"2003","Croatie","Nombre","Total","80377",""
"2003","Croatie","Nombre","Homicide intentionnel","76",""
"2003","Croatie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","10032",""
"2003","Croatie","Nombre","Vol qualifié","1236",""
"2003","Croatie","Nombre","Cambriolage de locaux résidentiels privés","4125",""
"2003","Italie","Nombre","Total","2456887",""
"2003","Italie","Nombre","Homicide intentionnel","765",""
"2003","Italie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","111165",""
"2003","Italie","Nombre","Vol qualifié","70625",""
"2003","Italie","Nombre","Cambriolage de locaux résidentiels privés","173097",""
"2003","Chypre","Nombre","Total","7256",""
"2003","Chypre","Nombre","Homicide intentionnel","15",""
"2003","Chypre","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","294",""
"2003","Chypre","Nombre","Vol qualifié","66",""
"2003","Chypre","Nombre","Cambriolage de locaux résidentiels privés","3159",""
"2003","Lettonie","Nombre","Total","51773",""
"2003","Lettonie","Nombre","Homicide intentionnel","220",""
"2003","Lettonie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","3200",""
"2003","Lettonie","Nombre","Vol qualifié","2503",""
"2003","Lettonie","Nombre","Cambriolage de locaux résidentiels privés","5327",""
"2003","Lituanie","Nombre","Total","79072",""
"2003","Lituanie","Nombre","Homicide intentionnel","385",""
"2003","Lituanie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","6042",""
"2003","Lituanie","Nombre","Vol qualifié","4919",""
"2003","Lituanie","Nombre","Cambriolage de locaux résidentiels privés","8573",""
"2003","Luxembourg","Nombre","Total","26163",""
"2003","Luxembourg","Nombre","Homicide intentionnel","3",""
"2003","Luxembourg","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","2124",""
"2003","Luxembourg","Nombre","Vol qualifié","374",""
"2003","Luxembourg","Nombre","Cambriolage de locaux résidentiels privés","2206",""
"2003","Hongrie","Nombre","Total","413343",""
"2003","Hongrie","Nombre","Homicide intentionnel","228",""
"2003","Hongrie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","31484",""
"2003","Hongrie","Nombre","Vol qualifié","3289",""
"2003","Hongrie","Nombre","Cambriolage de locaux résidentiels privés","19366",""
"2003","Malte","Nombre","Total","17739",""
"2003","Malte","Nombre","Homicide intentionnel","0",""
"2003","Malte","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2003","Malte","Nombre","Vol qualifié","195",""
"2003","Malte","Nombre","Cambriolage de locaux résidentiels privés","682",""
"2003","Pays-Bas","Nombre","Total","1369271",""
"2003","Pays-Bas","Nombre","Homicide intentionnel","202",""
"2003","Pays-Bas","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","106410",""
"2003","Pays-Bas","Nombre","Vol qualifié","20018",""
"2003","Pays-Bas","Nombre","Cambriolage de locaux résidentiels privés","103577",""
"2003","Autriche","Nombre","Total","643286",""
"2003","Autriche","Nombre","Homicide intentionnel","50",""
"2003","Autriche","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","40008",""
"2003","Autriche","Nombre","Vol qualifié","4434",""
"2003","Autriche","Nombre","Cambriolage de locaux résidentiels privés","13429",""
"2003","Pologne","Nombre","Total","1466643",""
"2003","Pologne","Nombre","Homicide intentionnel","663",""
"2003","Pologne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","77152",""
"2003","Pologne","Nombre","Vol qualifié","44086",""
"2003","Pologne","Nombre","Cambriolage de locaux résidentiels privés","65172",""
"2003","Portugal","Nombre","Total","417383",""
"2003","Portugal","Nombre","Homicide intentionnel","149",""
"2003","Portugal","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","23414",""
"2003","Portugal","Nombre","Vol qualifié","19767",""
"2003","Portugal","Nombre","Cambriolage de locaux résidentiels privés","21963",""
"2003","Roumanie","Nombre","Total","276841",""
"2003","Roumanie","Nombre","Homicide intentionnel","551",""
"2003","Roumanie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","6281",""
"2003","Roumanie","Nombre","Vol qualifié","2782",""
"2003","Roumanie","Nombre","Cambriolage de locaux résidentiels privés","10063",""
"2003","Slovénie","Nombre","Total","76643",""
"2003","Slovénie","Nombre","Homicide intentionnel","21",""
"2003","Slovénie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","2893",""
"2003","Slovénie","Nombre","Vol qualifié","349",""
"2003","Slovénie","Nombre","Cambriolage de locaux résidentiels privés","2368",""
"2003","Slovaquie","Nombre","Total","111893",""
"2003","Slovaquie","Nombre","Homicide intentionnel","146",""
"2003","Slovaquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","13724",""
"2003","Slovaquie","Nombre","Vol qualifié","1918",""
"2003","Slovaquie","Nombre","Cambriolage de locaux résidentiels privés","2642",""
"2003","Finlande","Nombre","Total","443481",""
"2003","Finlande","Nombre","Homicide intentionnel","103",""
"2003","Finlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","35293",""
"2003","Finlande","Nombre","Vol qualifié","2045",""
"2003","Finlande","Nombre","Cambriolage de locaux résidentiels privés","7373",""
"2003","Suède","Nombre","Total","1255371",""
"2003","Suède","Nombre","Homicide intentionnel","81",""
"2003","Suède","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","83782",""
"2003","Suède","Nombre","Vol qualifié","8575",""
"2003","Suède","Nombre","Cambriolage de locaux résidentiels privés","17344",""
"2003","England et Wales","Nombre","Total","6013759",""
"2003","England et Wales","Nombre","Homicide intentionnel","904",""
"2003","England et Wales","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","963395",""
"2003","England et Wales","Nombre","Vol qualifié","103736",""
"2003","England et Wales","Nombre","Cambriolage de locaux résidentiels privés","402345",""
"2003","Scotland","Nombre","Total","406979",""
"2003","Scotland","Nombre","Homicide intentionnel","109",""
"2003","Scotland","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","27423",""
"2003","Scotland","Nombre","Vol qualifié","4159",""
"2003","Scotland","Nombre","Cambriolage de locaux résidentiels privés","24828",""
"2003","Northern Ireland (UK)","Nombre","Total","127953",""
"2003","Northern Ireland (UK)","Nombre","Homicide intentionnel","33",""
"2003","Northern Ireland (UK)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","32669",""
"2003","Northern Ireland (UK)","Nombre","Vol qualifié","1973",""
"2003","Northern Ireland (UK)","Nombre","Cambriolage de locaux résidentiels privés","8943",""
"2003","Islande","Nombre","Total","17515",""
"2003","Islande","Nombre","Homicide intentionnel","0",""
"2003","Islande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2003","Islande","Nombre","Vol qualifié","39",""
"2003","Islande","Nombre","Cambriolage de locaux résidentiels privés","2889",""
"2003","Liechtenstein","Nombre","Total","1138",""
"2003","Liechtenstein","Nombre","Homicide intentionnel","0",""
"2003","Liechtenstein","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","109",""
"2003","Liechtenstein","Nombre","Vol qualifié","3",""
"2003","Liechtenstein","Nombre","Cambriolage de locaux résidentiels privés","123",""
"2003","Norvège","Nombre","Total","303824",""
"2003","Norvège","Nombre","Homicide intentionnel","51",""
"2003","Norvège","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","20039",""
"2003","Norvège","Nombre","Vol qualifié","1437",""
"2003","Norvège","Nombre","Cambriolage de locaux résidentiels privés","10475",""
"2003","Suisse","Nombre","Total","379343",""
"2003","Suisse","Nombre","Homicide intentionnel","73",""
"2003","Suisse","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","10151",""
"2003","Suisse","Nombre","Vol qualifié","4344",""
"2003","Suisse","Nombre","Cambriolage de locaux résidentiels privés","68551",""
"2003","Monténégro","Nombre","Total","8613",""
"2003","Monténégro","Nombre","Homicide intentionnel","20",""
"2003","Monténégro","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","3940",""
"2003","Monténégro","Nombre","Vol qualifié","3908",""
"2003","Monténégro","Nombre","Cambriolage de locaux résidentiels privés",":",""
"2003","Ancienne République yougoslave de Macédoine","Nombre","Total","22547",""
"2003","Ancienne République yougoslave de Macédoine","Nombre","Homicide intentionnel","70",""
"2003","Ancienne République yougoslave de Macédoine","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","860",""
"2003","Ancienne République yougoslave de Macédoine","Nombre","Vol qualifié","573",""
"2003","Ancienne République yougoslave de Macédoine","Nombre","Cambriolage de locaux résidentiels privés","1088",""
"2003","Serbie","Nombre","Total","90419",""
"2003","Serbie","Nombre","Homicide intentionnel","176",""
"2003","Serbie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","25513",""
"2003","Serbie","Nombre","Vol qualifié","21126",""
"2003","Serbie","Nombre","Cambriolage de locaux résidentiels privés","6890",""
"2003","Turquie","Nombre","Total","472153",""
"2003","Turquie","Nombre","Homicide intentionnel","5062",""
"2003","Turquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","96209",""
"2003","Turquie","Nombre","Vol qualifié","4827",""
"2003","Turquie","Nombre","Cambriolage de locaux résidentiels privés","32162",""
"2004","Belgique","Nombre","Total","1013674",""
"2004","Belgique","Nombre","Homicide intentionnel","267",""
"2004","Belgique","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","109175",""
"2004","Belgique","Nombre","Vol qualifié","24240",""
"2004","Belgique","Nombre","Cambriolage de locaux résidentiels privés","57484",""
"2004","Bulgarie","Nombre","Total","142093",""
"2004","Bulgarie","Nombre","Homicide intentionnel","240",""
"2004","Bulgarie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","11284",""
"2004","Bulgarie","Nombre","Vol qualifié","4131",""
"2004","Bulgarie","Nombre","Cambriolage de locaux résidentiels privés","25565",""
"2004","Tchéquie","Nombre","Total","351629",""
"2004","Tchéquie","Nombre","Homicide intentionnel","134",""
"2004","Tchéquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","24025",""
"2004","Tchéquie","Nombre","Vol qualifié","5931",""
"2004","Tchéquie","Nombre","Cambriolage de locaux résidentiels privés","11670",""
"2004","Danemark","Nombre","Total","474419",""
"2004","Danemark","Nombre","Homicide intentionnel","60",""
"2004","Danemark","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","19393",""
"2004","Danemark","Nombre","Vol qualifié","5733",""
"2004","Danemark","Nombre","Cambriolage de locaux résidentiels privés","32956",""
"2004","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Total","6633156",""
"2004","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Homicide intentionnel","868",""
"2004","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","211172",""
"2004","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Vol qualifié","59732",""
"2004","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Cambriolage de locaux résidentiels privés","124155",""
"2004","Estonie","Nombre","Total","53048",""
"2004","Estonie","Nombre","Homicide intentionnel","91",""
"2004","Estonie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","3287",""
"2004","Estonie","Nombre","Vol qualifié","1632",""
"2004","Estonie","Nombre","Cambriolage de locaux résidentiels privés","5752",""
"2004","Irlande","Nombre","Total","99244",""
"2004","Irlande","Nombre","Homicide intentionnel","45",""
"2004","Irlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","9615",""
"2004","Irlande","Nombre","Vol qualifié","2702",""
"2004","Irlande","Nombre","Cambriolage de locaux résidentiels privés","24913",""
"2004","Grèce","Nombre","Total","405627",""
"2004","Grèce","Nombre","Homicide intentionnel","111",""
"2004","Grèce","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","10145",""
"2004","Grèce","Nombre","Vol qualifié","2339",""
"2004","Grèce","Nombre","Cambriolage de locaux résidentiels privés","26489",""
"2004","Espagne","Nombre","Total","2141295",""
"2004","Espagne","Nombre","Homicide intentionnel","520",""
"2004","Espagne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","108820",""
"2004","Espagne","Nombre","Vol qualifié","88413",""
"2004","Espagne","Nombre","Cambriolage de locaux résidentiels privés","81552",""
"2004","France","Nombre","Total","3825442",""
"2004","France","Nombre","Homicide intentionnel","990",""
"2004","France","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","292088",""
"2004","France","Nombre","Vol qualifié","119641",""
"2004","France","Nombre","Cambriolage de locaux résidentiels privés","202880",""
"2004","France (métropolitaine)","Nombre","Total","3825442",""
"2004","France (métropolitaine)","Nombre","Homicide intentionnel","990",""
"2004","France (métropolitaine)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","292088",""
"2004","France (métropolitaine)","Nombre","Vol qualifié","119641",""
"2004","France (métropolitaine)","Nombre","Cambriolage de locaux résidentiels privés","202880",""
"2004","Croatie","Nombre","Total","85416",""
"2004","Croatie","Nombre","Homicide intentionnel","89",""
"2004","Croatie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","11292",""
"2004","Croatie","Nombre","Vol qualifié","1622",""
"2004","Croatie","Nombre","Cambriolage de locaux résidentiels privés","3734",""
"2004","Italie","Nombre","Total","2417716",""
"2004","Italie","Nombre","Homicide intentionnel","767",""
"2004","Italie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","131764",""
"2004","Italie","Nombre","Vol qualifié","66643",""
"2004","Italie","Nombre","Cambriolage de locaux résidentiels privés","112112",""
"2004","Chypre","Nombre","Total","7615",""
"2004","Chypre","Nombre","Homicide intentionnel","15",""
"2004","Chypre","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","383",""
"2004","Chypre","Nombre","Vol qualifié","100",""
"2004","Chypre","Nombre","Cambriolage de locaux résidentiels privés","3311",""
"2004","Lettonie","Nombre","Total","62173",""
"2004","Lettonie","Nombre","Homicide intentionnel","199",""
"2004","Lettonie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","3366",""
"2004","Lettonie","Nombre","Vol qualifié","2467",""
"2004","Lettonie","Nombre","Cambriolage de locaux résidentiels privés","6031",""
"2004","Lituanie","Nombre","Total","84136",""
"2004","Lituanie","Nombre","Homicide intentionnel","356",""
"2004","Lituanie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","6566",""
"2004","Lituanie","Nombre","Vol qualifié","5323",""
"2004","Lituanie","Nombre","Cambriolage de locaux résidentiels privés","9174",""
"2004","Luxembourg","Nombre","Total","26907",""
"2004","Luxembourg","Nombre","Homicide intentionnel","2",""
"2004","Luxembourg","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","2433",""
"2004","Luxembourg","Nombre","Vol qualifié","339",""
"2004","Luxembourg","Nombre","Cambriolage de locaux résidentiels privés","2100",""
"2004","Hongrie","Nombre","Total","418833",""
"2004","Hongrie","Nombre","Homicide intentionnel","209",""
"2004","Hongrie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","33364",""
"2004","Hongrie","Nombre","Vol qualifié","3227",""
"2004","Hongrie","Nombre","Cambriolage de locaux résidentiels privés","18671",""
"2004","Malte","Nombre","Total","18384",""
"2004","Malte","Nombre","Homicide intentionnel","7",""
"2004","Malte","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","406",""
"2004","Malte","Nombre","Vol qualifié","265",""
"2004","Malte","Nombre","Cambriolage de locaux résidentiels privés","782",""
"2004","Pays-Bas","Nombre","Total","1319482",""
"2004","Pays-Bas","Nombre","Homicide intentionnel","191",""
"2004","Pays-Bas","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","109887",""
"2004","Pays-Bas","Nombre","Vol qualifié","17683",""
"2004","Pays-Bas","Nombre","Cambriolage de locaux résidentiels privés","95952",""
"2004","Autriche","Nombre","Total","643648",""
"2004","Autriche","Nombre","Homicide intentionnel","59",""
"2004","Autriche","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","41044",""
"2004","Autriche","Nombre","Vol qualifié","4798",""
"2004","Autriche","Nombre","Cambriolage de locaux résidentiels privés","20276",""
"2004","Pologne","Nombre","Total","1461217",""
"2004","Pologne","Nombre","Homicide intentionnel","633",""
"2004","Pologne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","74614",""
"2004","Pologne","Nombre","Vol qualifié","41287",""
"2004","Pologne","Nombre","Cambriolage de locaux résidentiels privés","66795",""
"2004","Portugal","Nombre","Total","416420",""
"2004","Portugal","Nombre","Homicide intentionnel","144",""
"2004","Portugal","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","24266",""
"2004","Portugal","Nombre","Vol qualifié","21051",""
"2004","Portugal","Nombre","Cambriolage de locaux résidentiels privés","22587",""
"2004","Roumanie","Nombre","Total","231637",""
"2004","Roumanie","Nombre","Homicide intentionnel","516",""
"2004","Roumanie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","6388",""
"2004","Roumanie","Nombre","Vol qualifié","3087",""
"2004","Roumanie","Nombre","Cambriolage de locaux résidentiels privés","10002",""
"2004","Slovénie","Nombre","Total","86568",""
"2004","Slovénie","Nombre","Homicide intentionnel","29",""
"2004","Slovénie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","2928",""
"2004","Slovénie","Nombre","Vol qualifié","398",""
"2004","Slovénie","Nombre","Cambriolage de locaux résidentiels privés","2750",""
"2004","Slovaquie","Nombre","Total","131244",""
"2004","Slovaquie","Nombre","Homicide intentionnel","122",""
"2004","Slovaquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","13755",""
"2004","Slovaquie","Nombre","Vol qualifié","2156",""
"2004","Slovaquie","Nombre","Cambriolage de locaux résidentiels privés","3023",""
"2004","Finlande","Nombre","Total","445465",""
"2004","Finlande","Nombre","Homicide intentionnel","144",""
"2004","Finlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","36450",""
"2004","Finlande","Nombre","Vol qualifié","2017",""
"2004","Finlande","Nombre","Cambriolage de locaux résidentiels privés","7901",""
"2004","Suède","Nombre","Total","1248743",""
"2004","Suède","Nombre","Homicide intentionnel","102",""
"2004","Suède","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","86107",""
"2004","Suède","Nombre","Vol qualifié","8590",""
"2004","Suède","Nombre","Cambriolage de locaux résidentiels privés","17573",""
"2004","England et Wales","Nombre","Total","5637511",""
"2004","England et Wales","Nombre","Homicide intentionnel","868",""
