"TIME","GEO","UNIT","ICCS","Value","Flag and Footnotes"
"2003","Belgique","Nombre","Total","1.007.783",""
"2003","Belgique","Nombre","Homicide intentionnel","229",""
"2003","Belgique","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","108.573",""
"2003","Belgique","Nombre","Vol qualifié","27.986",""
"2003","Belgique","Nombre","Cambriolage de locaux résidentiels privés","63.994",""
"2003","Bulgarie","Nombre","Total","143.921",""
"2003","Bulgarie","Nombre","Homicide intentionnel","247",""
"2003","Bulgarie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","12.796",""
"2003","Bulgarie","Nombre","Vol qualifié","4.933",""
"2003","Bulgarie","Nombre","Cambriolage de locaux résidentiels privés","28.210",""
"2003","Tchéquie","Nombre","Total","357.740",""
"2003","Tchéquie","Nombre","Homicide intentionnel","161",""
"2003","Tchéquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","22.763",""
"2003","Tchéquie","Nombre","Vol qualifié","5.443",""
"2003","Tchéquie","Nombre","Cambriolage de locaux résidentiels privés","12.164",""
"2003","Danemark","Nombre","Total","486.174",""
"2003","Danemark","Nombre","Homicide intentionnel","82",""
"2003","Danemark","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","19.213",""
"2003","Danemark","Nombre","Vol qualifié","5.884",""
"2003","Danemark","Nombre","Cambriolage de locaux résidentiels privés","33.879",""
"2003","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Total","6.572.135",""
"2003","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Homicide intentionnel","859",""
"2003","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","204.124",""
"2003","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Vol qualifié","59.782",""
"2003","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Cambriolage de locaux résidentiels privés","123.280",""
"2003","Estonie","Nombre","Total","53.595",""
"2003","Estonie","Nombre","Homicide intentionnel","147",""
"2003","Estonie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","2.411",""
"2003","Estonie","Nombre","Vol qualifié","1.885",""
"2003","Estonie","Nombre","Cambriolage de locaux résidentiels privés","6.495",""
"2003","Irlande","Nombre","Total","103.462",""
"2003","Irlande","Nombre","Homicide intentionnel","52",""
"2003","Irlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","9.955",""
"2003","Irlande","Nombre","Vol qualifié","2.894",""
"2003","Irlande","Nombre","Cambriolage de locaux résidentiels privés","16.436",""
"2003","Grèce","Nombre","Total","441.839",""
"2003","Grèce","Nombre","Homicide intentionnel","116",""
"2003","Grèce","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","10.140",""
"2003","Grèce","Nombre","Vol qualifié","2.083",""
"2003","Grèce","Nombre","Cambriolage de locaux résidentiels privés","31.181",""
"2003","Espagne","Nombre","Total","2.144.155",""
"2003","Espagne","Nombre","Homicide intentionnel","587",""
"2003","Espagne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","109.798",""
"2003","Espagne","Nombre","Vol qualifié","92.980",""
"2003","Espagne","Nombre","Cambriolage de locaux résidentiels privés","88.128",""
"2003","France","Nombre","Total","3.974.694",""
"2003","France","Nombre","Homicide intentionnel","987",""
"2003","France","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","292.658",""
"2003","France","Nombre","Vol qualifié","125.286",""
"2003","France","Nombre","Cambriolage de locaux résidentiels privés","216.797",""
"2003","France (métropolitaine)","Nombre","Total","3.974.694",""
"2003","France (métropolitaine)","Nombre","Homicide intentionnel","987",""
"2003","France (métropolitaine)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","292.658",""
"2003","France (métropolitaine)","Nombre","Vol qualifié","125.286",""
"2003","France (métropolitaine)","Nombre","Cambriolage de locaux résidentiels privés","216.797",""
"2003","Croatie","Nombre","Total","80.377",""
"2003","Croatie","Nombre","Homicide intentionnel","76",""
"2003","Croatie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","10.032",""
"2003","Croatie","Nombre","Vol qualifié","1.236",""
"2003","Croatie","Nombre","Cambriolage de locaux résidentiels privés","4.125",""
"2003","Italie","Nombre","Total","2.456.887",""
"2003","Italie","Nombre","Homicide intentionnel","765",""
"2003","Italie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","111.165",""
"2003","Italie","Nombre","Vol qualifié","70.625",""
"2003","Italie","Nombre","Cambriolage de locaux résidentiels privés","173.097",""
"2003","Chypre","Nombre","Total","7.256",""
"2003","Chypre","Nombre","Homicide intentionnel","15",""
"2003","Chypre","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","294",""
"2003","Chypre","Nombre","Vol qualifié","66",""
"2003","Chypre","Nombre","Cambriolage de locaux résidentiels privés","3.159",""
"2003","Lettonie","Nombre","Total","51.773",""
"2003","Lettonie","Nombre","Homicide intentionnel","220",""
"2003","Lettonie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","3.200",""
"2003","Lettonie","Nombre","Vol qualifié","2.503",""
"2003","Lettonie","Nombre","Cambriolage de locaux résidentiels privés","5.327",""
"2003","Lituanie","Nombre","Total","79.072",""
"2003","Lituanie","Nombre","Homicide intentionnel","385",""
"2003","Lituanie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","6.042",""
"2003","Lituanie","Nombre","Vol qualifié","4.919",""
"2003","Lituanie","Nombre","Cambriolage de locaux résidentiels privés","8.573",""
"2003","Luxembourg","Nombre","Total","26.163",""
"2003","Luxembourg","Nombre","Homicide intentionnel","3",""
"2003","Luxembourg","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","2.124",""
"2003","Luxembourg","Nombre","Vol qualifié","374",""
"2003","Luxembourg","Nombre","Cambriolage de locaux résidentiels privés","2.206",""
"2003","Hongrie","Nombre","Total","413.343",""
"2003","Hongrie","Nombre","Homicide intentionnel","228",""
"2003","Hongrie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","31.484",""
"2003","Hongrie","Nombre","Vol qualifié","3.289",""
"2003","Hongrie","Nombre","Cambriolage de locaux résidentiels privés","19.366",""
"2003","Malte","Nombre","Total","17.739",""
"2003","Malte","Nombre","Homicide intentionnel","0",""
"2003","Malte","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2003","Malte","Nombre","Vol qualifié","195",""
"2003","Malte","Nombre","Cambriolage de locaux résidentiels privés","682",""
"2003","Pays-Bas","Nombre","Total","1.369.271",""
"2003","Pays-Bas","Nombre","Homicide intentionnel","202",""
"2003","Pays-Bas","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","106.410",""
"2003","Pays-Bas","Nombre","Vol qualifié","20.018",""
"2003","Pays-Bas","Nombre","Cambriolage de locaux résidentiels privés","103.577",""
"2003","Autriche","Nombre","Total","643.286",""
"2003","Autriche","Nombre","Homicide intentionnel","50",""
"2003","Autriche","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","40.008",""
"2003","Autriche","Nombre","Vol qualifié","4.434",""
"2003","Autriche","Nombre","Cambriolage de locaux résidentiels privés","13.429",""
"2003","Pologne","Nombre","Total","1.466.643",""
"2003","Pologne","Nombre","Homicide intentionnel","663",""
"2003","Pologne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","77.152",""
"2003","Pologne","Nombre","Vol qualifié","44.086",""
"2003","Pologne","Nombre","Cambriolage de locaux résidentiels privés","65.172",""
"2003","Portugal","Nombre","Total","417.383",""
"2003","Portugal","Nombre","Homicide intentionnel","149",""
"2003","Portugal","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","23.414",""
"2003","Portugal","Nombre","Vol qualifié","19.767",""
"2003","Portugal","Nombre","Cambriolage de locaux résidentiels privés","21.963",""
"2003","Roumanie","Nombre","Total","276.841",""
"2003","Roumanie","Nombre","Homicide intentionnel","551",""
"2003","Roumanie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","6.281",""
"2003","Roumanie","Nombre","Vol qualifié","2.782",""
"2003","Roumanie","Nombre","Cambriolage de locaux résidentiels privés","10.063",""
"2003","Slovénie","Nombre","Total","76.643",""
"2003","Slovénie","Nombre","Homicide intentionnel","21",""
"2003","Slovénie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","2.893",""
"2003","Slovénie","Nombre","Vol qualifié","349",""
"2003","Slovénie","Nombre","Cambriolage de locaux résidentiels privés","2.368",""
"2003","Slovaquie","Nombre","Total","111.893",""
"2003","Slovaquie","Nombre","Homicide intentionnel","146",""
"2003","Slovaquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","13.724",""
"2003","Slovaquie","Nombre","Vol qualifié","1.918",""
"2003","Slovaquie","Nombre","Cambriolage de locaux résidentiels privés","2.642",""
"2003","Finlande","Nombre","Total","443.481",""
"2003","Finlande","Nombre","Homicide intentionnel","103",""
"2003","Finlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","35.293",""
"2003","Finlande","Nombre","Vol qualifié","2.045",""
"2003","Finlande","Nombre","Cambriolage de locaux résidentiels privés","7.373",""
"2003","Suède","Nombre","Total","1.255.371",""
"2003","Suède","Nombre","Homicide intentionnel","81",""
"2003","Suède","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","83.782",""
"2003","Suède","Nombre","Vol qualifié","8.575",""
"2003","Suède","Nombre","Cambriolage de locaux résidentiels privés","17.344",""
"2003","England et Wales","Nombre","Total","6.013.759",""
"2003","England et Wales","Nombre","Homicide intentionnel","904",""
"2003","England et Wales","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","963.395",""
"2003","England et Wales","Nombre","Vol qualifié","103.736",""
"2003","England et Wales","Nombre","Cambriolage de locaux résidentiels privés","402.345",""
"2003","Scotland","Nombre","Total","406.979",""
"2003","Scotland","Nombre","Homicide intentionnel","109",""
"2003","Scotland","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","27.423",""
"2003","Scotland","Nombre","Vol qualifié","4.159",""
"2003","Scotland","Nombre","Cambriolage de locaux résidentiels privés","24.828",""
"2003","Northern Ireland (UK)","Nombre","Total","127.953",""
"2003","Northern Ireland (UK)","Nombre","Homicide intentionnel","33",""
"2003","Northern Ireland (UK)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","32.669",""
"2003","Northern Ireland (UK)","Nombre","Vol qualifié","1.973",""
"2003","Northern Ireland (UK)","Nombre","Cambriolage de locaux résidentiels privés","8.943",""
"2003","Islande","Nombre","Total","17.515",""
"2003","Islande","Nombre","Homicide intentionnel","0",""
"2003","Islande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne",":",""
"2003","Islande","Nombre","Vol qualifié","39",""
"2003","Islande","Nombre","Cambriolage de locaux résidentiels privés","2.889",""
"2003","Liechtenstein","Nombre","Total","1.138",""
"2003","Liechtenstein","Nombre","Homicide intentionnel","0",""
"2003","Liechtenstein","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","109",""
"2003","Liechtenstein","Nombre","Vol qualifié","3",""
"2003","Liechtenstein","Nombre","Cambriolage de locaux résidentiels privés","123",""
"2003","Norvège","Nombre","Total","303.824",""
"2003","Norvège","Nombre","Homicide intentionnel","51",""
"2003","Norvège","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","20.039",""
"2003","Norvège","Nombre","Vol qualifié","1.437",""
"2003","Norvège","Nombre","Cambriolage de locaux résidentiels privés","10.475",""
"2003","Suisse","Nombre","Total","379.343",""
"2003","Suisse","Nombre","Homicide intentionnel","73",""
"2003","Suisse","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","10.151",""
"2003","Suisse","Nombre","Vol qualifié","4.344",""
"2003","Suisse","Nombre","Cambriolage de locaux résidentiels privés","68.551",""
"2003","Monténégro","Nombre","Total","8.613",""
"2003","Monténégro","Nombre","Homicide intentionnel","20",""
"2003","Monténégro","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","3.940",""
"2003","Monténégro","Nombre","Vol qualifié","3.908",""
"2003","Monténégro","Nombre","Cambriolage de locaux résidentiels privés",":",""
"2003","Ancienne République yougoslave de Macédoine","Nombre","Total","22.547",""
"2003","Ancienne République yougoslave de Macédoine","Nombre","Homicide intentionnel","70",""
"2003","Ancienne République yougoslave de Macédoine","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","860",""
"2003","Ancienne République yougoslave de Macédoine","Nombre","Vol qualifié","573",""
"2003","Ancienne République yougoslave de Macédoine","Nombre","Cambriolage de locaux résidentiels privés","1.088",""
"2003","Serbie","Nombre","Total","90.419",""
"2003","Serbie","Nombre","Homicide intentionnel","176",""
"2003","Serbie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","25.513",""
"2003","Serbie","Nombre","Vol qualifié","21.126",""
"2003","Serbie","Nombre","Cambriolage de locaux résidentiels privés","6.890",""
"2003","Turquie","Nombre","Total","472.153",""
"2003","Turquie","Nombre","Homicide intentionnel","5.062",""
"2003","Turquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","96.209",""
"2003","Turquie","Nombre","Vol qualifié","4.827",""
"2003","Turquie","Nombre","Cambriolage de locaux résidentiels privés","32.162",""
"2004","Belgique","Nombre","Total","1.013.674",""
"2004","Belgique","Nombre","Homicide intentionnel","267",""
"2004","Belgique","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","109.175",""
"2004","Belgique","Nombre","Vol qualifié","24.240",""
"2004","Belgique","Nombre","Cambriolage de locaux résidentiels privés","57.484",""
"2004","Bulgarie","Nombre","Total","142.093",""
"2004","Bulgarie","Nombre","Homicide intentionnel","240",""
"2004","Bulgarie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","11.284",""
"2004","Bulgarie","Nombre","Vol qualifié","4.131",""
"2004","Bulgarie","Nombre","Cambriolage de locaux résidentiels privés","25.565",""
"2004","Tchéquie","Nombre","Total","351.629",""
"2004","Tchéquie","Nombre","Homicide intentionnel","134",""
"2004","Tchéquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","24.025",""
"2004","Tchéquie","Nombre","Vol qualifié","5.931",""
"2004","Tchéquie","Nombre","Cambriolage de locaux résidentiels privés","11.670",""
"2004","Danemark","Nombre","Total","474.419",""
"2004","Danemark","Nombre","Homicide intentionnel","60",""
"2004","Danemark","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","19.393",""
"2004","Danemark","Nombre","Vol qualifié","5.733",""
"2004","Danemark","Nombre","Cambriolage de locaux résidentiels privés","32.956",""
"2004","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Total","6.633.156",""
"2004","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Homicide intentionnel","868",""
"2004","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","211.172",""
"2004","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Vol qualifié","59.732",""
"2004","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Nombre","Cambriolage de locaux résidentiels privés","124.155",""
"2004","Estonie","Nombre","Total","53.048",""
"2004","Estonie","Nombre","Homicide intentionnel","91",""
"2004","Estonie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","3.287",""
"2004","Estonie","Nombre","Vol qualifié","1.632",""
"2004","Estonie","Nombre","Cambriolage de locaux résidentiels privés","5.752",""
"2004","Irlande","Nombre","Total","99.244",""
"2004","Irlande","Nombre","Homicide intentionnel","45",""
"2004","Irlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","9.615",""
"2004","Irlande","Nombre","Vol qualifié","2.702",""
"2004","Irlande","Nombre","Cambriolage de locaux résidentiels privés","24.913",""
"2004","Grèce","Nombre","Total","405.627",""
"2004","Grèce","Nombre","Homicide intentionnel","111",""
"2004","Grèce","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","10.145",""
"2004","Grèce","Nombre","Vol qualifié","2.339",""
"2004","Grèce","Nombre","Cambriolage de locaux résidentiels privés","26.489",""
"2004","Espagne","Nombre","Total","2.141.295",""
"2004","Espagne","Nombre","Homicide intentionnel","520",""
"2004","Espagne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","108.820",""
"2004","Espagne","Nombre","Vol qualifié","88.413",""
"2004","Espagne","Nombre","Cambriolage de locaux résidentiels privés","81.552",""
"2004","France","Nombre","Total","3.825.442",""
"2004","France","Nombre","Homicide intentionnel","990",""
"2004","France","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","292.088",""
"2004","France","Nombre","Vol qualifié","119.641",""
"2004","France","Nombre","Cambriolage de locaux résidentiels privés","202.880",""
"2004","France (métropolitaine)","Nombre","Total","3.825.442",""
"2004","France (métropolitaine)","Nombre","Homicide intentionnel","990",""
"2004","France (métropolitaine)","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","292.088",""
"2004","France (métropolitaine)","Nombre","Vol qualifié","119.641",""
"2004","France (métropolitaine)","Nombre","Cambriolage de locaux résidentiels privés","202.880",""
"2004","Croatie","Nombre","Total","85.416",""
"2004","Croatie","Nombre","Homicide intentionnel","89",""
"2004","Croatie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","11.292",""
"2004","Croatie","Nombre","Vol qualifié","1.622",""
"2004","Croatie","Nombre","Cambriolage de locaux résidentiels privés","3.734",""
"2004","Italie","Nombre","Total","2.417.716",""
"2004","Italie","Nombre","Homicide intentionnel","767",""
"2004","Italie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","131.764",""
"2004","Italie","Nombre","Vol qualifié","66.643",""
"2004","Italie","Nombre","Cambriolage de locaux résidentiels privés","112.112",""
"2004","Chypre","Nombre","Total","7.615",""
"2004","Chypre","Nombre","Homicide intentionnel","15",""
"2004","Chypre","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","383",""
"2004","Chypre","Nombre","Vol qualifié","100",""
"2004","Chypre","Nombre","Cambriolage de locaux résidentiels privés","3.311",""
"2004","Lettonie","Nombre","Total","62.173",""
"2004","Lettonie","Nombre","Homicide intentionnel","199",""
"2004","Lettonie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","3.366",""
"2004","Lettonie","Nombre","Vol qualifié","2.467",""
"2004","Lettonie","Nombre","Cambriolage de locaux résidentiels privés","6.031",""
"2004","Lituanie","Nombre","Total","84.136",""
"2004","Lituanie","Nombre","Homicide intentionnel","356",""
"2004","Lituanie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","6.566",""
"2004","Lituanie","Nombre","Vol qualifié","5.323",""
"2004","Lituanie","Nombre","Cambriolage de locaux résidentiels privés","9.174",""
"2004","Luxembourg","Nombre","Total","26.907",""
"2004","Luxembourg","Nombre","Homicide intentionnel","2",""
"2004","Luxembourg","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","2.433",""
"2004","Luxembourg","Nombre","Vol qualifié","339",""
"2004","Luxembourg","Nombre","Cambriolage de locaux résidentiels privés","2.100",""
"2004","Hongrie","Nombre","Total","418.833",""
"2004","Hongrie","Nombre","Homicide intentionnel","209",""
"2004","Hongrie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","33.364",""
"2004","Hongrie","Nombre","Vol qualifié","3.227",""
"2004","Hongrie","Nombre","Cambriolage de locaux résidentiels privés","18.671",""
"2004","Malte","Nombre","Total","18.384",""
"2004","Malte","Nombre","Homicide intentionnel","7",""
"2004","Malte","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","406",""
"2004","Malte","Nombre","Vol qualifié","265",""
"2004","Malte","Nombre","Cambriolage de locaux résidentiels privés","782",""
"2004","Pays-Bas","Nombre","Total","1.319.482",""
"2004","Pays-Bas","Nombre","Homicide intentionnel","191",""
"2004","Pays-Bas","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","109.887",""
"2004","Pays-Bas","Nombre","Vol qualifié","17.683",""
"2004","Pays-Bas","Nombre","Cambriolage de locaux résidentiels privés","95.952",""
"2004","Autriche","Nombre","Total","643.648",""
"2004","Autriche","Nombre","Homicide intentionnel","59",""
"2004","Autriche","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","41.044",""
"2004","Autriche","Nombre","Vol qualifié","4.798",""
"2004","Autriche","Nombre","Cambriolage de locaux résidentiels privés","20.276",""
"2004","Pologne","Nombre","Total","1.461.217",""
"2004","Pologne","Nombre","Homicide intentionnel","633",""
"2004","Pologne","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","74.614",""
"2004","Pologne","Nombre","Vol qualifié","41.287",""
"2004","Pologne","Nombre","Cambriolage de locaux résidentiels privés","66.795",""
"2004","Portugal","Nombre","Total","416.420",""
"2004","Portugal","Nombre","Homicide intentionnel","144",""
"2004","Portugal","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","24.266",""
"2004","Portugal","Nombre","Vol qualifié","21.051",""
"2004","Portugal","Nombre","Cambriolage de locaux résidentiels privés","22.587",""
"2004","Roumanie","Nombre","Total","231.637",""
"2004","Roumanie","Nombre","Homicide intentionnel","516",""
"2004","Roumanie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","6.388",""
"2004","Roumanie","Nombre","Vol qualifié","3.087",""
"2004","Roumanie","Nombre","Cambriolage de locaux résidentiels privés","10.002",""
"2004","Slovénie","Nombre","Total","86.568",""
"2004","Slovénie","Nombre","Homicide intentionnel","29",""
"2004","Slovénie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","2.928",""
"2004","Slovénie","Nombre","Vol qualifié","398",""
"2004","Slovénie","Nombre","Cambriolage de locaux résidentiels privés","2.750",""
"2004","Slovaquie","Nombre","Total","131.244",""
"2004","Slovaquie","Nombre","Homicide intentionnel","122",""
"2004","Slovaquie","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","13.755",""
"2004","Slovaquie","Nombre","Vol qualifié","2.156",""
"2004","Slovaquie","Nombre","Cambriolage de locaux résidentiels privés","3.023",""
"2004","Finlande","Nombre","Total","445.465",""
"2004","Finlande","Nombre","Homicide intentionnel","144",""
"2004","Finlande","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","36.450",""
"2004","Finlande","Nombre","Vol qualifié","2.017",""
"2004","Finlande","Nombre","Cambriolage de locaux résidentiels privés","7.901",""
"2004","Suède","Nombre","Total","1.248.743",""
"2004","Suède","Nombre","Homicide intentionnel","102",""
"2004","Suède","Nombre","Actes portant atteinte ou visant à porter atteinte à la personne, actes préjudiciables à caractère sexuel et actes visant des biens avec violence ou menaces contre une personne","86.107",""
"2004","Suède","Nombre","Vol qualifié","8.590",""
